2018-11-16T23:59:00.000000Z 5433.87
2018-11-19T00:00:05.000000Z 5536.29
2018-11-19T00:00:20.000000Z 5534.45
2018-11-19T00:01:00.000000Z 5534.61
2018-11-19T00:02:00.000000Z 5541.78
2018-11-19T00:03:00.000000Z 5535.6
2018-11-19T00:04:00.000000Z 5539.34
2018-11-19T00:05:00.000000Z 5535.71
2018-11-19T00:06:00.000000Z 5539.36
2018-11-19T00:07:00.000000Z 5543.54
2018-11-19T00:08:00.000000Z 5543.68
2018-11-19T00:08:20.000000Z 5546.49
2018-11-19T00:09:00.000000Z 5548.0
2018-11-19T00:09:30.000000Z 5553.43
2018-11-19T00:09:45.000000Z 5555.78
2018-11-19T00:10:00.000000Z 5550.66
2018-11-19T00:11:00.000000Z 5544.31
2018-11-19T00:12:00.000000Z 5544.87
2018-11-19T00:13:00.000000Z 5554.87
2018-11-19T00:14:00.000000Z 5552.27
2018-11-19T00:14:15.000000Z 5556.15
2018-11-19T00:15:00.000000Z 5552.3
2018-11-19T00:16:00.000000Z 5557.06
2018-11-19T00:16:20.000000Z 5557.23
2018-11-19T00:17:00.000000Z 5555.9
2018-11-19T00:18:00.000000Z 5557.22
2018-11-19T00:19:00.000000Z 5555.76
2018-11-19T00:20:00.000000Z 5547.01
2018-11-19T00:21:00.000000Z 5546.65
2018-11-19T00:22:00.000000Z 5554.52
2018-11-19T00:23:00.000000Z 5555.31
2018-11-19T00:24:00.000000Z 5548.3
2018-11-19T00:25:00.000000Z 5549.0
2018-11-19T00:26:00.000000Z 5548.28
2018-11-19T00:27:00.000000Z 5548.95
2018-11-19T00:28:00.000000Z 5548.95
2018-11-19T00:29:00.000000Z 5548.95
2018-11-19T00:30:00.000000Z 5545.62
2018-11-19T00:31:00.000000Z 5545.68
2018-11-19T00:32:00.000000Z 5551.65
2018-11-19T00:33:00.000000Z 5551.25
2018-11-19T00:34:00.000000Z 5550.56
2018-11-19T00:35:00.000000Z 5550.56
2018-11-19T00:37:00.000000Z 5550.17
2018-11-19T00:38:00.000000Z 5550.06
2018-11-19T00:39:00.000000Z 5550.06
2018-11-19T00:40:00.000000Z 5550.06
2018-11-19T00:41:00.000000Z 5550.06
2018-11-19T00:42:00.000000Z 5550.06
2018-11-19T00:43:00.000000Z 5550.06
2018-11-19T00:44:00.000000Z 5547.89
2018-11-19T00:45:00.000000Z 5551.8
2018-11-19T00:46:00.000000Z 5551.85
2018-11-19T00:47:00.000000Z 5551.93
2018-11-19T00:48:00.000000Z 5551.12
2018-11-19T00:49:00.000000Z 5555.31
2018-11-19T00:51:00.000000Z 5551.21
2018-11-19T00:51:40.000000Z 5559.68
2018-11-19T00:52:00.000000Z 5559.68
2018-11-19T00:52:05.000000Z 5559.69
2018-11-19T00:53:00.000000Z 5551.21
2018-11-19T00:54:00.000000Z 5559.69
2018-11-19T00:55:00.000000Z 5557.46
2018-11-19T00:56:00.000000Z 5556.81
2018-11-19T00:57:00.000000Z 5553.21
2018-11-19T00:58:00.000000Z 5556.99
2018-11-19T00:59:00.000000Z 5559.69
2018-11-19T01:00:00.000000Z 5559.26
2018-11-19T01:01:00.000000Z 5559.15
2018-11-19T01:02:00.000000Z 5547.13
2018-11-19T01:03:00.000000Z 5551.14
2018-11-19T01:04:00.000000Z 5549.3
2018-11-19T01:05:00.000000Z 5549.29
2018-11-19T01:06:00.000000Z 5547.67
2018-11-19T01:07:00.000000Z 5550.13
2018-11-19T01:08:00.000000Z 5554.02
2018-11-19T01:09:00.000000Z 5554.1
2018-11-19T01:10:00.000000Z 5552.31
2018-11-19T01:11:00.000000Z 5553.5
2018-11-19T01:12:00.000000Z 5553.1
2018-11-19T01:13:00.000000Z 5553.0
2018-11-19T01:14:00.000000Z 5553.81
2018-11-19T01:15:00.000000Z 5553.7
2018-11-19T01:18:00.000000Z 5551.87
2018-11-19T01:19:00.000000Z 5551.9
2018-11-19T01:20:00.000000Z 5546.47
2018-11-19T01:21:00.000000Z 5544.42
2018-11-19T01:22:00.000000Z 5541.26
2018-11-19T01:23:00.000000Z 5541.5
2018-11-19T01:24:00.000000Z 5544.54
2018-11-19T01:25:00.000000Z 5545.8
2018-11-19T01:26:00.000000Z 5539.9
2018-11-19T01:27:00.000000Z 5545.0
2018-11-19T01:28:00.000000Z 5537.71
2018-11-19T01:29:00.000000Z 5540.95
2018-11-19T01:30:00.000000Z 5540.11
2018-11-19T01:31:00.000000Z 5538.95
2018-11-19T01:32:00.000000Z 5538.61
2018-11-19T01:33:00.000000Z 5540.95
2018-11-19T01:34:00.000000Z 5542.65
2018-11-19T01:35:00.000000Z 5545.44
2018-11-19T01:36:00.000000Z 5544.0
2018-11-19T01:37:00.000000Z 5545.21
2018-11-19T01:38:00.000000Z 5547.3
2018-11-19T01:39:00.000000Z 5553.21
2018-11-19T01:40:00.000000Z 5551.51
2018-11-19T01:41:00.000000Z 5548.52
2018-11-19T01:42:00.000000Z 5551.51
2018-11-19T01:43:00.000000Z 5549.05
2018-11-19T01:44:00.000000Z 5546.99
2018-11-19T01:45:00.000000Z 5546.6
2018-11-19T01:46:00.000000Z 5546.6
2018-11-19T01:47:00.000000Z 5550.3
2018-11-19T01:48:00.000000Z 5550.3
2018-11-19T01:49:00.000000Z 5550.3
2018-11-19T01:50:00.000000Z 5550.3
2018-11-19T01:51:00.000000Z 5550.3
2018-11-19T01:52:00.000000Z 5548.52
2018-11-19T01:53:00.000000Z 5547.73
2018-11-19T01:54:00.000000Z 5545.84
2018-11-19T01:55:00.000000Z 5546.55
2018-11-19T01:58:00.000000Z 5546.55
2018-11-19T02:00:00.000000Z 5546.55
2018-11-19T02:01:00.000000Z 5541.62
2018-11-19T02:02:00.000000Z 5545.5
2018-11-19T02:03:00.000000Z 5544.49
2018-11-19T02:04:00.000000Z 5539.58
2018-11-19T02:04:10.000000Z 5530.03
2018-11-19T02:04:15.000000Z 5521.73
2018-11-19T02:04:20.000000Z 5517.21
2018-11-19T02:04:30.000000Z 5515.02
2018-11-19T02:05:00.000000Z 5518.41
2018-11-19T02:06:00.000000Z 5528.45
2018-11-19T02:07:00.000000Z 5520.66
2018-11-19T02:07:50.000000Z 5513.06
2018-11-19T02:07:55.000000Z 5511.63
2018-11-19T02:08:00.000000Z 5512.47
2018-11-19T02:09:00.000000Z 5512.0
2018-11-19T02:09:05.000000Z 5510.78
2018-11-19T02:09:10.000000Z 5508.75
2018-11-19T02:09:15.000000Z 5507.16
2018-11-19T02:09:25.000000Z 5502.83
2018-11-19T02:09:30.000000Z 5499.5
2018-11-19T02:09:35.000000Z 5491.66
2018-11-19T02:09:40.000000Z 5483.61
2018-11-19T02:09:45.000000Z 5475.8
2018-11-19T02:09:50.000000Z 5474.73
2018-11-19T02:10:00.000000Z 5465.0
2018-11-19T02:11:00.000000Z 5472.19
2018-11-19T02:12:00.000000Z 5476.7
2018-11-19T02:13:00.000000Z 5487.78
2018-11-19T02:14:00.000000Z 5510.05
2018-11-19T02:15:00.000000Z 5490.73
2018-11-19T02:16:00.000000Z 5497.05
2018-11-19T02:17:00.000000Z 5497.98
2018-11-19T02:18:00.000000Z 5510.32
2018-11-19T02:19:00.000000Z 5507.12
2018-11-19T02:20:00.000000Z 5506.0
2018-11-19T02:21:00.000000Z 5507.52
2018-11-19T02:22:00.000000Z 5513.99
2018-11-19T02:23:00.000000Z 5517.73
2018-11-19T02:24:00.000000Z 5517.32
2018-11-19T02:25:00.000000Z 5515.51
2018-11-19T02:26:00.000000Z 5510.62
2018-11-19T02:27:00.000000Z 5510.91
2018-11-19T02:28:00.000000Z 5512.49
2018-11-19T02:29:00.000000Z 5510.54
2018-11-19T02:30:00.000000Z 5512.26
2018-11-19T02:31:00.000000Z 5506.88
2018-11-19T02:32:00.000000Z 5506.2
2018-11-19T02:33:00.000000Z 5503.82
2018-11-19T02:34:00.000000Z 5509.3
2018-11-19T02:35:00.000000Z 5513.54
2018-11-19T02:36:00.000000Z 5517.08
2018-11-19T02:37:00.000000Z 5519.42
2018-11-19T02:38:00.000000Z 5523.54
2018-11-19T02:39:00.000000Z 5519.43
2018-11-19T02:40:00.000000Z 5522.15
2018-11-19T02:41:00.000000Z 5524.58
2018-11-19T02:42:00.000000Z 5519.16
2018-11-19T02:43:00.000000Z 5519.17
2018-11-19T02:44:00.000000Z 5515.72
2018-11-19T02:45:00.000000Z 5525.69
2018-11-19T02:46:00.000000Z 5527.31
2018-11-19T02:47:00.000000Z 5526.9
2018-11-19T02:48:00.000000Z 5523.99
2018-11-19T02:49:00.000000Z 5523.89
2018-11-19T02:50:00.000000Z 5521.86
2018-11-19T02:51:00.000000Z 5518.6
2018-11-19T02:52:00.000000Z 5516.79
2018-11-19T02:53:00.000000Z 5517.63
2018-11-19T02:54:00.000000Z 5516.15
2018-11-19T02:55:00.000000Z 5515.46
2018-11-19T02:56:00.000000Z 5515.71
2018-11-19T02:57:00.000000Z 5514.0
2018-11-19T02:58:00.000000Z 5515.71
2018-11-19T02:59:00.000000Z 5515.09
2018-11-19T03:00:00.000000Z 5515.0
2018-11-19T03:01:00.000000Z 5509.06
2018-11-19T03:02:00.000000Z 5508.98
2018-11-19T03:03:00.000000Z 5511.76
2018-11-19T03:04:00.000000Z 5510.71
2018-11-19T03:05:00.000000Z 5510.23
2018-11-19T03:06:00.000000Z 5511.55
2018-11-19T03:07:00.000000Z 5510.7
2018-11-19T03:09:00.000000Z 5507.78
2018-11-19T03:10:00.000000Z 5509.64
2018-11-19T03:11:00.000000Z 5506.47
2018-11-19T03:12:00.000000Z 5507.2
2018-11-19T03:13:00.000000Z 5502.91
2018-11-19T03:14:00.000000Z 5498.92
2018-11-19T03:15:00.000000Z 5498.54
2018-11-19T03:16:00.000000Z 5502.37
2018-11-19T03:17:00.000000Z 5502.38
2018-11-19T03:18:00.000000Z 5499.75
2018-11-19T03:19:00.000000Z 5495.8
2018-11-19T03:20:00.000000Z 5490.22
2018-11-19T03:21:00.000000Z 5478.96
2018-11-19T03:22:00.000000Z 5474.98
2018-11-19T03:23:00.000000Z 5483.02
2018-11-19T03:24:00.000000Z 5492.34
2018-11-19T03:25:00.000000Z 5497.07
2018-11-19T03:26:00.000000Z 5501.62
2018-11-19T03:27:00.000000Z 5506.4
2018-11-19T03:28:00.000000Z 5505.41
2018-11-19T03:29:00.000000Z 5501.84
2018-11-19T03:30:00.000000Z 5504.0
2018-11-19T03:31:00.000000Z 5498.5
2018-11-19T03:32:00.000000Z 5497.73
2018-11-19T03:33:00.000000Z 5504.24
2018-11-19T03:34:00.000000Z 5504.12
2018-11-19T03:35:00.000000Z 5502.35
2018-11-19T03:36:00.000000Z 5499.8
2018-11-19T03:37:00.000000Z 5515.59
2018-11-19T03:38:00.000000Z 5513.52
2018-11-19T03:39:00.000000Z 5517.92
2018-11-19T03:40:00.000000Z 5517.92
2018-11-19T03:41:00.000000Z 5514.74
2018-11-19T03:42:00.000000Z 5508.9
2018-11-19T03:43:00.000000Z 5500.92
2018-11-19T03:44:00.000000Z 5506.74
2018-11-19T03:45:00.000000Z 5504.18
2018-11-19T03:46:00.000000Z 5504.18
2018-11-19T03:47:00.000000Z 5508.88
2018-11-19T03:48:00.000000Z 5511.31
2018-11-19T03:49:00.000000Z 5506.94
2018-11-19T03:50:00.000000Z 5506.8
2018-11-19T03:51:00.000000Z 5505.6
2018-11-19T03:52:00.000000Z 5505.46
2018-11-19T03:53:00.000000Z 5506.33
2018-11-19T03:54:00.000000Z 5506.33
2018-11-19T03:55:00.000000Z 5507.68
2018-11-19T03:56:00.000000Z 5504.5
2018-11-19T03:57:00.000000Z 5507.07
2018-11-19T03:58:00.000000Z 5509.75
2018-11-19T03:59:00.000000Z 5504.07
2018-11-19T04:00:00.000000Z 5494.36
2018-11-19T04:01:00.000000Z 5491.43
2018-11-19T04:02:00.000000Z 5497.2
2018-11-19T04:03:00.000000Z 5503.43
2018-11-19T04:04:00.000000Z 5496.47
2018-11-19T04:05:00.000000Z 5499.19
2018-11-19T04:06:00.000000Z 5501.97
2018-11-19T04:07:00.000000Z 5498.8
2018-11-19T04:08:00.000000Z 5501.52
2018-11-19T04:09:00.000000Z 5511.3
2018-11-19T04:10:00.000000Z 5511.76
2018-11-19T04:11:00.000000Z 5508.28
2018-11-19T04:12:00.000000Z 5509.77
2018-11-19T04:13:00.000000Z 5509.9
2018-11-19T04:14:00.000000Z 5503.93
2018-11-19T04:15:00.000000Z 5507.79
2018-11-19T04:16:00.000000Z 5507.29
2018-11-19T04:17:00.000000Z 5509.58
2018-11-19T04:18:00.000000Z 5512.17
2018-11-19T04:19:00.000000Z 5512.17
2018-11-19T04:20:00.000000Z 5509.13
2018-11-19T04:21:00.000000Z 5509.31
2018-11-19T04:22:00.000000Z 5509.32
2018-11-19T04:23:00.000000Z 5506.3
2018-11-19T04:24:00.000000Z 5506.2
2018-11-19T04:25:00.000000Z 5510.22
2018-11-19T04:26:00.000000Z 5508.63
2018-11-19T04:27:00.000000Z 5507.74
2018-11-19T04:28:00.000000Z 5512.42
2018-11-19T04:29:00.000000Z 5511.8
2018-11-19T04:30:00.000000Z 5508.48
2018-11-19T04:31:00.000000Z 5508.28
2018-11-19T04:32:00.000000Z 5503.9
2018-11-19T04:33:00.000000Z 5505.35
2018-11-19T04:34:00.000000Z 5508.52
2018-11-19T04:35:00.000000Z 5507.1
2018-11-19T04:36:00.000000Z 5507.1
2018-11-19T04:37:00.000000Z 5511.04
2018-11-19T04:38:00.000000Z 5511.79
2018-11-19T04:39:00.000000Z 5499.59
2018-11-19T04:40:00.000000Z 5503.41
2018-11-19T04:41:00.000000Z 5505.13
2018-11-19T04:42:00.000000Z 5505.8
2018-11-19T04:43:00.000000Z 5509.7
2018-11-19T04:44:00.000000Z 5508.04
2018-11-19T04:45:00.000000Z 5511.78
2018-11-19T04:46:00.000000Z 5517.78
2018-11-19T04:47:00.000000Z 5515.4
2018-11-19T04:48:00.000000Z 5513.41
2018-11-19T04:49:00.000000Z 5513.76
2018-11-19T04:50:00.000000Z 5512.13
2018-11-19T04:51:00.000000Z 5509.0
2018-11-19T04:52:00.000000Z 5510.7
2018-11-19T04:53:00.000000Z 5510.65
2018-11-19T04:54:00.000000Z 5510.64
2018-11-19T04:55:00.000000Z 5509.0
2018-11-19T04:56:00.000000Z 5515.65
2018-11-19T04:57:00.000000Z 5515.11
2018-11-19T04:58:00.000000Z 5513.3
2018-11-19T04:59:00.000000Z 5512.65
2018-11-19T05:00:00.000000Z 5514.12
2018-11-19T05:01:00.000000Z 5510.0
2018-11-19T05:02:00.000000Z 5510.81
2018-11-19T05:03:00.000000Z 5509.6
2018-11-19T05:04:00.000000Z 5508.2
2018-11-19T05:05:00.000000Z 5508.37
2018-11-19T05:06:00.000000Z 5512.75
2018-11-19T05:07:00.000000Z 5511.7
2018-11-19T05:08:00.000000Z 5510.94
2018-11-19T05:10:00.000000Z 5510.43
2018-11-19T05:11:00.000000Z 5510.43
2018-11-19T05:12:00.000000Z 5508.83
2018-11-19T05:13:00.000000Z 5508.15
2018-11-19T05:14:00.000000Z 5508.83
2018-11-19T05:15:00.000000Z 5508.83
2018-11-19T05:16:00.000000Z 5508.83
2018-11-19T05:17:00.000000Z 5508.83
2018-11-19T05:18:00.000000Z 5508.94
2018-11-19T05:19:00.000000Z 5509.41
2018-11-19T05:20:00.000000Z 5513.8
2018-11-19T05:23:00.000000Z 5510.3
2018-11-19T05:24:00.000000Z 5512.92
2018-11-19T05:25:00.000000Z 5504.68
2018-11-19T05:26:00.000000Z 5502.65
2018-11-19T05:27:00.000000Z 5503.99
2018-11-19T05:28:00.000000Z 5498.81
2018-11-19T05:29:00.000000Z 5499.85
2018-11-19T05:30:00.000000Z 5505.9
2018-11-19T05:31:00.000000Z 5499.74
2018-11-19T05:32:00.000000Z 5501.42
2018-11-19T05:33:00.000000Z 5505.64
2018-11-19T05:34:00.000000Z 5499.31
2018-11-19T05:35:00.000000Z 5500.9
2018-11-19T05:36:00.000000Z 5498.21
2018-11-19T05:37:00.000000Z 5498.97
2018-11-19T05:38:00.000000Z 5496.41
2018-11-19T05:39:00.000000Z 5503.1
2018-11-19T05:40:00.000000Z 5498.28
2018-11-19T05:41:00.000000Z 5498.04
2018-11-19T05:42:00.000000Z 5499.13
2018-11-19T05:43:00.000000Z 5496.9
2018-11-19T05:44:00.000000Z 5496.9
2018-11-19T05:45:00.000000Z 5493.46
2018-11-19T05:46:00.000000Z 5492.12
2018-11-19T05:47:00.000000Z 5490.71
2018-11-19T05:48:00.000000Z 5491.7
2018-11-19T05:49:00.000000Z 5487.0
2018-11-19T05:50:00.000000Z 5486.1
2018-11-19T05:51:00.000000Z 5484.21
2018-11-19T05:52:00.000000Z 5479.47
2018-11-19T05:53:00.000000Z 5485.0
2018-11-19T05:54:00.000000Z 5496.4
2018-11-19T05:55:00.000000Z 5493.06
2018-11-19T05:56:00.000000Z 5492.39
2018-11-19T05:57:00.000000Z 5486.16
2018-11-19T05:58:00.000000Z 5493.84
2018-11-19T06:00:00.000000Z 5494.63
2018-11-19T06:01:00.000000Z 5493.72
2018-11-19T06:03:00.000000Z 5489.0
2018-11-19T06:04:00.000000Z 5483.95
2018-11-19T06:05:00.000000Z 5478.24
2018-11-19T06:06:00.000000Z 5476.54
2018-11-19T06:07:00.000000Z 5475.0
2018-11-19T06:08:00.000000Z 5477.0
2018-11-19T06:09:00.000000Z 5467.25
2018-11-19T06:10:00.000000Z 5465.74
2018-11-19T06:11:00.000000Z 5467.77
2018-11-19T06:12:00.000000Z 5467.7
2018-11-19T06:13:00.000000Z 5482.25
2018-11-19T06:14:00.000000Z 5470.54
2018-11-19T06:14:30.000000Z 5457.7
2018-11-19T06:14:35.000000Z 5452.43
2018-11-19T06:14:50.000000Z 5452.0
2018-11-19T06:14:55.000000Z 5447.61
2018-11-19T06:15:00.000000Z 5464.22
2018-11-19T06:16:00.000000Z 5457.16
2018-11-19T06:17:00.000000Z 5466.78
2018-11-19T06:18:00.000000Z 5472.43
2018-11-19T06:19:00.000000Z 5469.94
2018-11-19T06:20:00.000000Z 5471.72
2018-11-19T06:21:00.000000Z 5475.0
2018-11-19T06:22:00.000000Z 5479.72
2018-11-19T06:23:00.000000Z 5472.43
2018-11-19T06:24:00.000000Z 5464.04
2018-11-19T06:25:00.000000Z 5464.04
2018-11-19T06:26:00.000000Z 5459.53
2018-11-19T06:27:00.000000Z 5455.58
2018-11-19T06:28:00.000000Z 5458.54
2018-11-19T06:29:00.000000Z 5453.95
2018-11-19T06:30:00.000000Z 5449.73
2018-11-19T06:30:05.000000Z 5444.99
2018-11-19T06:30:15.000000Z 5440.1
2018-11-19T06:30:20.000000Z 5431.0
2018-11-19T06:31:00.000000Z 5448.38
2018-11-19T06:32:00.000000Z 5451.45
2018-11-19T06:33:00.000000Z 5456.93
2018-11-19T06:34:00.000000Z 5458.97
2018-11-19T06:35:00.000000Z 5453.44
2018-11-19T06:36:00.000000Z 5453.43
2018-11-19T06:37:00.000000Z 5447.55
2018-11-19T06:38:00.000000Z 5448.93
